Date,Open,High,Low,Close,Adj Close,Volume
1962-05-15,0.000000,4.117188,3.984375,4.046875,0.718382,254400
1962-05-16,0.000000,4.046875,3.960938,4.007813,0.711447,158400
1962-05-17,0.000000,4.000000,3.921875,3.960938,0.703126,137600
1962-05-18,0.000000,3.929688,3.843750,3.914063,0.694805,153600
1962-05-21,0.000000,3.984375,3.890625,3.976563,0.705900,99200
1962-05-22,0.000000,3.960938,3.851563,3.859375,0.685097,128000
1962-05-23,0.000000,3.843750,3.625000,3.625000,0.643492,444800
1962-05-24,0.000000,3.750000,3.625000,3.625000,0.643492,424000
1962-05-25,0.000000,3.671875,3.453125,3.593750,0.637945,400000
1962-05-28,0.000000,3.531250,3.140625,3.148438,0.558895,572800
1962-05-29,0.000000,3.625000,3.375000,3.609375,0.640718,1184000
1962-05-31,0.000000,3.617188,3.437500,3.437500,0.610208,633600
1962-06-01,0.000000,3.523438,3.320313,3.320313,0.589406,580800
1962-06-04,0.000000,3.359375,3.125000,3.156250,0.560282,520000
1962-06-05,0.000000,3.406250,3.062500,3.304688,0.586632,670400
1962-06-06,0.000000,3.343750,3.210938,3.281250,0.582471,289600
1962-06-07,0.000000,3.335938,3.265625,3.273438,0.581085,200000
1962-06-08,0.000000,3.343750,3.281250,3.281250,0.582471,152000
1962-06-11,0.000000,3.304688,3.195313,3.195313,0.567216,217600
1962-06-12,0.000000,3.195313,3.093750,3.101563,0.550574,310400
1962-06-13,0.000000,3.187500,3.031250,3.039063,0.539479,467200
1962-06-14,0.000000,3.140625,2.937500,2.960938,0.525611,481600
1962-06-15,0.000000,3.054688,2.664063,3.023438,0.536706,2419200
1962-06-18,0.000000,3.015625,2.773438,2.875000,0.510356,1001600
1962-06-19,0.000000,2.906250,2.835938,2.875000,0.510356,284800
1962-06-20,0.000000,2.914063,2.687500,2.742188,0.486780,520000
1962-06-21,0.000000,2.796875,2.695313,2.695313,0.478459,414400
1962-06-22,0.000000,2.804688,2.640625,2.640625,0.468751,438400
1962-06-25,0.000000,2.765625,2.570313,2.750000,0.488167,710400
1962-06-26,0.000000,2.773438,2.671875,2.695313,0.478459,328000
1962-06-27,0.000000,2.773438,2.679688,2.757813,0.489553,228800
1962-06-28,0.000000,2.976563,2.843750,2.953125,0.524224,654400
1962-06-29,0.000000,3.015625,2.890625,2.929688,0.520064,392000
1962-07-02,0.000000,3.023438,2.921875,3.007813,0.533932,163200
1962-07-03,0.000000,3.117188,3.000000,3.109375,0.551961,299200
1962-07-05,0.000000,3.117188,3.046875,3.117188,0.553348,224000
1962-07-06,0.000000,3.046875,2.976563,2.992188,0.531158,220800
1962-07-09,0.000000,3.101563,2.968750,3.101563,0.550574,214400
1962-07-10,0.000000,3.250000,3.070313,3.085938,0.547800,600000
1962-07-11,0.000000,3.140625,2.984375,3.125000,0.554735,300800
1962-07-12,0.000000,3.203125,3.109375,3.132813,0.556122,248000
1962-07-13,0.000000,3.125000,3.062500,3.125000,0.554735,132800
1962-07-16,0.000000,3.226563,3.101563,3.203125,0.568603,171200
1962-07-17,0.000000,3.226563,3.062500,3.085938,0.547800,206400
1962-07-18,0.000000,3.078125,3.000000,3.031250,0.538092,227200
1962-07-19,0.000000,3.156250,3.007813,3.023438,0.536706,254400
1962-07-20,0.000000,3.085938,3.023438,3.062500,0.543640,147200
1962-07-23,0.000000,3.078125,3.000000,3.015625,0.535319,211200
1962-07-24,0.000000,3.031250,2.968750,2.976563,0.528385,123200
1962-07-25,0.000000,3.015625,2.906250,3.015625,0.535319,161600
1962-07-26,0.000000,3.062500,3.015625,3.031250,0.538092,132800
1962-07-27,0.000000,3.109375,3.031250,3.093750,0.549187,158400
1962-07-30,0.000000,3.171875,3.078125,3.156250,0.560282,222400
1962-07-31,0.000000,3.218750,3.156250,3.179688,0.564442,323200
1962-08-01,0.000000,3.156250,3.093750,3.109375,0.551961,148800
1962-08-02,0.000000,3.179688,3.093750,3.171875,0.563056,131200
1962-08-03,0.000000,3.179688,3.109375,3.109375,0.551961,158400
1962-08-06,0.000000,3.132813,3.062500,3.085938,0.547800,99200
1962-08-07,0.000000,3.085938,3.046875,3.046875,0.540866,99200
1962-08-08,0.000000,3.125000,3.007813,3.109375,0.551961,112000
1962-08-09,0.000000,3.125000,3.062500,3.093750,0.549187,152000
1962-08-10,0.000000,3.109375,3.031250,3.085938,0.547800,123200
1962-08-13,0.000000,3.078125,3.023438,3.070313,0.545027,139200
1962-08-14,0.000000,3.140625,3.046875,3.117188,0.553348,270400
1962-08-15,0.000000,3.210938,3.101563,3.171875,0.563056,273600
1962-08-16,0.000000,3.203125,3.125000,3.179688,0.564442,196800
1962-08-17,0.000000,3.335938,3.179688,3.304688,0.586632,656000
1962-08-20,0.000000,3.429688,3.328125,3.382813,0.600500,363200
1962-08-21,0.000000,3.398438,3.343750,3.359375,0.598551,180800
1962-08-22,0.000000,3.492188,3.367188,3.468750,0.618039,390400
1962-08-23,0.000000,3.468750,3.351563,3.359375,0.598551,284800
1962-08-24,0.000000,3.390625,3.343750,3.375000,0.601336,131200
1962-08-27,0.000000,3.414063,3.382813,3.406250,0.606903,102400
1962-08-28,0.000000,3.414063,3.304688,3.312500,0.590199,148800
1962-08-29,0.000000,3.304688,3.250000,3.289063,0.586023,200000
1962-08-30,0.000000,3.328125,3.281250,3.304688,0.588808,84800
1962-08-31,0.000000,3.382813,3.289063,3.375000,0.601336,179200
1962-09-04,0.000000,3.421875,3.320313,3.343750,0.595767,161600
1962-09-05,0.000000,3.320313,3.250000,3.296875,0.587416,148800
1962-09-06,0.000000,3.265625,3.187500,3.257813,0.580456,318400
1962-09-07,0.000000,3.250000,3.203125,3.210938,0.572104,118400
1962-09-10,0.000000,3.218750,3.148438,3.218750,0.573496,118400
1962-09-11,0.000000,3.234375,3.171875,3.187500,0.567928,152000
1962-09-12,0.000000,3.203125,3.164063,3.195313,0.569320,108800
1962-09-13,0.000000,3.242188,3.164063,3.234375,0.576280,113600
1962-09-14,0.000000,3.367188,3.250000,3.343750,0.595767,134400
1962-09-17,0.000000,3.359375,3.312500,3.343750,0.595767,158400
1962-09-18,0.000000,3.367188,3.296875,3.320313,0.591592,139200
1962-09-19,0.000000,3.335938,3.296875,3.320313,0.591592,99200
1962-09-20,0.000000,3.343750,3.289063,3.289063,0.586023,156800
1962-09-21,0.000000,3.281250,3.171875,3.187500,0.567928,204800
1962-09-24,0.000000,3.156250,3.062500,3.062500,0.545656,286400
1962-09-25,0.000000,3.101563,2.992188,3.093750,0.551224,174400
1962-09-26,0.000000,3.117188,3.015625,3.023438,0.538696,153600
1962-09-27,0.000000,3.085938,3.000000,3.015625,0.537304,217600
1962-09-28,0.000000,3.054688,3.000000,3.031250,0.540088,142400
1962-10-01,0.000000,3.054688,2.945313,2.945313,0.524777,188800
1962-10-02,0.000000,3.007813,2.968750,2.984375,0.531736,227200
1962-10-03,0.000000,3.023438,2.968750,2.976563,0.530344,105600
1962-10-04,0.000000,3.000000,2.953125,3.000000,0.534521,113600
1962-10-05,0.000000,3.046875,3.000000,3.046875,0.542872,88000
1962-10-08,0.000000,3.085938,3.054688,3.062500,0.545656,76800
1962-10-09,0.000000,3.085938,3.054688,3.078125,0.548440,70400
1962-10-10,0.000000,3.132813,3.070313,3.070313,0.547048,193600
1962-10-11,0.000000,3.070313,3.039063,3.046875,0.542872,86400
1962-10-12,0.000000,3.046875,3.015625,3.023438,0.538696,84800
1962-10-15,0.000000,3.101563,3.015625,3.085938,0.549832,94400
1962-10-16,0.000000,3.101563,3.015625,3.023438,0.538696,113600
1962-10-17,0.000000,3.031250,2.960938,3.000000,0.534521,129600
1962-10-18,0.000000,3.039063,3.000000,3.007813,0.535912,132800
1962-10-19,0.000000,3.007813,2.929688,2.937500,0.523385,243200
1962-10-22,0.000000,2.898438,2.843750,2.875000,0.512249,334400
1962-10-23,0.000000,2.843750,2.757813,2.765625,0.492761,356800
1962-10-24,0.000000,3.000000,2.750000,3.000000,0.534521,443200
1962-10-25,0.000000,2.929688,2.828125,2.882813,0.513641,166400
1962-10-26,0.000000,2.898438,2.828125,2.835938,0.505289,107200
1962-10-29,0.000000,3.007813,2.906250,2.945313,0.524777,201600
1962-10-30,0.000000,3.023438,2.921875,3.007813,0.535912,176000
1962-10-31,0.000000,3.007813,2.945313,2.953125,0.526169,294400
1962-11-01,0.000000,3.046875,2.929688,3.039063,0.541480,377600
1962-11-02,0.000000,3.140625,3.007813,3.085938,0.549832,396800
1962-11-05,0.000000,3.117188,3.046875,3.085938,0.549832,227200
1962-11-07,0.000000,3.117188,3.023438,3.101563,0.552616,566400
1962-11-08,0.000000,3.109375,3.015625,3.039063,0.541480,412800
1962-11-09,0.000000,3.164063,3.031250,3.140625,0.559576,331200
1962-11-12,0.000000,3.210938,3.171875,3.203125,0.570712,244800
1962-11-13,0.000000,3.242188,3.125000,3.125000,0.556792,804800
1962-11-14,0.000000,3.203125,3.101563,3.203125,0.570712,179200
1962-11-15,0.000000,3.281250,3.195313,3.242188,0.577671,347200
1962-11-16,0.000000,3.273438,3.164063,3.265625,0.581848,156800
1962-11-19,0.000000,3.296875,3.218750,3.242188,0.579891,153600
1962-11-20,0.000000,3.328125,3.210938,3.328125,0.595262,233600
1962-11-21,0.000000,3.414063,3.335938,3.414063,0.610632,363200
1962-11-23,0.000000,3.453125,3.359375,3.375000,0.603646,228800
1962-11-26,0.000000,3.421875,3.328125,3.359375,0.600851,200000
1962-11-27,0.000000,3.437500,3.335938,3.437500,0.614824,300800
1962-11-28,0.000000,3.468750,3.406250,3.429688,0.613427,220800
1962-11-29,0.000000,3.437500,3.351563,3.375000,0.603646,118400
1962-11-30,0.000000,3.437500,3.328125,3.406250,0.609235,195200
1962-12-03,0.000000,3.429688,3.351563,3.382813,0.605044,145600
1962-12-04,0.000000,3.578125,3.328125,3.578125,0.639976,334400
1962-12-05,0.000000,3.625000,3.578125,3.585938,0.641374,252800
1962-12-06,0.000000,3.585938,3.523438,3.539063,0.632990,153600
1962-12-07,0.000000,3.546875,3.484375,3.515625,0.628798,89600
1962-12-10,0.000000,3.515625,3.390625,3.421875,0.612030,200000
1962-12-11,0.000000,3.390625,3.328125,3.359375,0.600851,193600
1962-12-12,0.000000,3.437500,3.359375,3.398438,0.607838,171200
1962-12-13,0.000000,3.414063,3.328125,3.343750,0.598056,128000
1962-12-14,0.000000,3.453125,3.320313,3.453125,0.617619,172800
1962-12-17,0.000000,3.445313,3.375000,3.375000,0.603646,171200
1962-12-18,0.000000,3.382813,3.265625,3.320313,0.593865,196800
1962-12-19,0.000000,3.367188,3.289063,3.328125,0.595262,203200
1962-12-20,0.000000,3.367188,3.312500,3.312500,0.592467,132800
1962-12-21,0.000000,3.359375,3.296875,3.320313,0.593865,100800
1962-12-24,0.000000,3.312500,3.265625,3.296875,0.589673,137600
1962-12-26,0.000000,3.335938,3.289063,3.312500,0.592467,171200
1962-12-27,0.000000,3.335938,3.289063,3.312500,0.592467,161600
1962-12-28,0.000000,3.312500,3.265625,3.273438,0.585481,100800
1962-12-31,0.000000,3.328125,3.281250,3.312500,0.592467,203200
1963-01-02,0.000000,3.343750,3.281250,3.296875,0.589673,110400
1963-01-03,0.000000,3.460938,3.335938,3.460938,0.619017,184000
1963-01-04,0.000000,3.531250,3.460938,3.531250,0.631592,150400
1963-01-07,0.000000,3.609375,3.539063,3.570313,0.638580,164800
1963-01-08,0.000000,3.601563,3.562500,3.593750,0.642771,139200
1963-01-09,0.000000,3.625000,3.507813,3.531250,0.631592,155200
1963-01-10,0.000000,3.609375,3.531250,3.578125,0.639976,150400
1963-01-11,0.000000,3.648438,3.578125,3.648438,0.652552,217600
1963-01-14,0.000000,3.734375,3.656250,3.710938,0.663731,249600
1963-01-15,0.000000,3.796875,3.726563,3.796875,0.679102,254400
1963-01-16,0.000000,3.750000,3.703125,3.710938,0.663731,144000
1963-01-17,0.000000,3.898438,3.726563,3.898438,0.697267,328000
1963-01-18,0.000000,3.929688,3.851563,3.875000,0.693075,292800
1963-01-21,0.000000,3.906250,3.835938,3.890625,0.695870,203200
1963-01-22,0.000000,3.898438,3.789063,3.828125,0.684691,113600
1963-01-23,0.000000,3.851563,3.789063,3.812500,0.681896,115200
1963-01-24,0.000000,3.804688,3.734375,3.773438,0.674910,160000
1963-01-25,0.000000,3.812500,3.781250,3.812500,0.681896,118400
1963-01-28,0.000000,3.820313,3.781250,3.812500,0.681896,83200
1963-01-29,0.000000,3.812500,3.781250,3.812500,0.681896,72000
1963-01-30,0.000000,3.773438,3.734375,3.750000,0.670718,89600
1963-01-31,0.000000,3.757813,3.710938,3.757813,0.672115,126400
1963-02-01,0.000000,3.765625,3.734375,3.757813,0.672115,65600
1963-02-04,0.000000,3.765625,3.679688,3.710938,0.663731,81600
1963-02-05,0.000000,3.765625,3.687500,3.765625,0.673513,112000
1963-02-06,0.000000,3.773438,3.742188,3.750000,0.670718,81600
1963-02-07,0.000000,3.750000,3.734375,3.734375,0.667923,20800
1963-02-08,0.000000,3.734375,3.671875,3.703125,0.662334,91200
1963-02-11,0.000000,3.695313,3.609375,3.625000,0.648360,134400
1963-02-12,0.000000,3.671875,3.617188,3.671875,0.656745,86400
1963-02-13,0.000000,3.734375,3.687500,3.734375,0.667923,83200
1963-02-14,0.000000,3.773438,3.734375,3.765625,0.673513,214400
1963-02-15,0.000000,3.804688,3.750000,3.773438,0.674910,158400
1963-02-18,0.000000,3.781250,3.726563,3.726563,0.669019,120000
1963-02-19,0.000000,3.734375,3.687500,3.687500,0.662007,88000
1963-02-20,0.000000,3.710938,3.656250,3.671875,0.659201,105600
1963-02-21,0.000000,3.710938,3.632813,3.710938,0.666214,142400
1963-02-25,0.000000,3.734375,3.695313,3.703125,0.664812,137600
1963-02-26,0.000000,3.718750,3.640625,3.664063,0.657799,92800
1963-02-27,0.000000,3.710938,3.640625,3.656250,0.656396,78400
1963-02-28,0.000000,3.703125,3.625000,3.625000,0.650786,68800
1963-03-01,0.000000,3.656250,3.515625,3.539063,0.635357,140800
1963-03-04,0.000000,3.609375,3.515625,3.539063,0.635357,128000
1963-03-05,0.000000,3.625000,3.539063,3.570313,0.640968,123200
1963-03-06,0.000000,3.625000,3.539063,3.625000,0.650786,91200
1963-03-07,0.000000,3.664063,3.625000,3.632813,0.652189,84800
1963-03-08,0.000000,3.687500,3.656250,3.671875,0.659201,91200
1963-03-11,0.000000,3.703125,3.671875,3.687500,0.662007,56000
1963-03-12,0.000000,3.703125,3.664063,3.687500,0.662007,81600
1963-03-13,0.000000,3.679688,3.632813,3.664063,0.657799,83200
1963-03-14,0.000000,3.679688,3.601563,3.609375,0.647981,81600
1963-03-15,0.000000,3.679688,3.601563,3.656250,0.656396,88000
1963-03-18,0.000000,3.679688,3.640625,3.664063,0.657799,40000
1963-03-19,0.000000,3.687500,3.640625,3.664063,0.657799,46400
1963-03-20,0.000000,3.703125,3.640625,3.703125,0.664812,83200
1963-03-21,0.000000,3.726563,3.640625,3.648438,0.654994,107200
1963-03-22,0.000000,3.703125,3.664063,3.687500,0.662007,62400
1963-03-25,0.000000,3.726563,3.703125,3.703125,0.664812,59200
1963-03-26,0.000000,3.742188,3.710938,3.718750,0.667617,99200
1963-03-27,0.000000,3.750000,3.718750,3.742188,0.671824,89600
1963-03-28,0.000000,3.750000,3.703125,3.703125,0.664812,68800
1963-03-29,0.000000,3.718750,3.625000,3.648438,0.654994,148800
1963-04-01,0.000000,3.710938,3.664063,3.695313,0.663409,81600
1963-04-02,0.000000,3.726563,3.671875,3.718750,0.667617,132800
1963-04-03,0.000000,3.718750,3.687500,3.718750,0.667617,139200
1963-04-04,0.000000,3.750000,3.710938,3.750000,0.673227,160000
1963-04-05,0.000000,3.804688,3.742188,3.804688,0.683045,172800
1963-04-08,0.000000,3.859375,3.796875,3.859375,0.692863,251200
1963-04-09,0.000000,3.882813,3.843750,3.882813,0.697071,166400
1963-04-10,0.000000,3.875000,3.773438,3.828125,0.687252,158400
1963-04-11,0.000000,3.875000,3.828125,3.851563,0.691460,144000
1963-04-15,0.000000,3.914063,3.882813,3.898438,0.699876,192000
1963-04-16,0.000000,3.914063,3.882813,3.898438,0.699876,145600
1963-04-17,0.000000,3.882813,3.812500,3.812500,0.684447,195200
1963-04-18,0.000000,3.867188,3.765625,3.781250,0.678837,105600
1963-04-19,0.000000,3.875000,3.828125,3.859375,0.692863,76800
1963-04-22,0.000000,3.929688,3.828125,3.875000,0.695668,182400
1963-04-23,0.000000,3.984375,3.867188,3.968750,0.712499,252800
1963-04-24,0.000000,4.031250,3.945313,3.960938,0.711096,228800
1963-04-25,0.000000,3.960938,3.875000,3.914063,0.702681,126400
1963-04-26,0.000000,3.914063,3.796875,3.851563,0.691460,297600
1963-04-29,0.000000,3.882813,3.796875,3.804688,0.683045,140800
1963-04-30,0.000000,3.843750,3.804688,3.835938,0.688654,105600
1963-05-01,0.000000,3.835938,3.820313,3.828125,0.687252,72000
1963-05-02,0.000000,3.835938,3.812500,3.835938,0.688654,115200
1963-05-03,0.000000,3.820313,3.789063,3.812500,0.684447,211200
1963-05-06,0.000000,3.820313,3.781250,3.804688,0.683045,91200
1963-05-07,0.000000,3.835938,3.796875,3.820313,0.685850,99200
1963-05-08,0.000000,3.828125,3.750000,3.765625,0.676032,166400
1963-05-09,0.000000,3.781250,3.703125,3.742188,0.671824,225600
1963-05-10,0.000000,3.835938,3.750000,3.804688,0.683045,164800
1963-05-13,0.000000,3.804688,3.750000,3.757813,0.674630,140800
1963-05-14,0.000000,3.789063,3.757813,3.757813,0.674630,108800
1963-05-15,0.000000,3.773438,3.750000,3.773438,0.677435,65600
1963-05-16,0.000000,3.789063,3.718750,3.734375,0.670422,91200
1963-05-17,0.000000,3.765625,3.726563,3.726563,0.669019,112000
1963-05-20,0.000000,3.750000,3.726563,3.734375,0.670422,134400
1963-05-21,0.000000,3.750000,3.710938,3.734375,0.672956,148800
1963-05-22,0.000000,3.781250,3.726563,3.726563,0.671548,96000
1963-05-23,0.000000,3.765625,3.718750,3.742188,0.674364,86400
1963-05-24,0.000000,3.750000,3.726563,3.734375,0.672956,59200
1963-05-27,0.000000,3.742188,3.703125,3.703125,0.667325,115200
1963-05-28,0.000000,3.718750,3.664063,3.671875,0.661693,153600
1963-05-29,0.000000,3.679688,3.656250,3.664063,0.660285,115200
1963-05-31,0.000000,3.703125,3.656250,3.703125,0.667325,169600
1963-06-03,0.000000,3.703125,3.656250,3.679688,0.663101,136000
1963-06-04,0.000000,3.687500,3.593750,3.648438,0.657470,171200
1963-06-05,0.000000,3.679688,3.625000,3.648438,0.657470,134400
1963-06-06,0.000000,3.648438,3.593750,3.648438,0.657470,115200
1963-06-07,0.000000,3.671875,3.625000,3.640625,0.656061,110400
1963-06-10,0.000000,3.664063,3.609375,3.640625,0.656061,142400
1963-06-11,0.000000,3.640625,3.562500,3.570313,0.643391,137600
1963-06-12,0.000000,3.625000,3.585938,3.585938,0.646207,249600
1963-06-13,0.000000,3.617188,3.531250,3.531250,0.636351,236800
1963-06-14,0.000000,3.546875,3.531250,3.546875,0.639167,224000
1963-06-17,0.000000,3.539063,3.507813,3.523438,0.634944,65600
1963-06-18,0.000000,3.562500,3.507813,3.507813,0.632128,148800
1963-06-19,0.000000,3.539063,3.507813,3.507813,0.632128,128000
1963-06-20,0.000000,3.546875,3.507813,3.539063,0.637759,116800
1963-06-21,0.000000,3.609375,3.554688,3.601563,0.649022,203200
1963-06-24,0.000000,3.625000,3.609375,3.625000,0.653246,188800
1963-06-25,0.000000,3.625000,3.609375,3.625000,0.653246,107200
1963-06-26,0.000000,3.617188,3.531250,3.562500,0.641983,158400
1963-06-27,0.000000,3.578125,3.507813,3.531250,0.636351,169600
1963-06-28,0.000000,3.578125,3.531250,3.570313,0.643391,96000
1963-07-01,0.000000,3.570313,3.507813,3.515625,0.633536,89600
1963-07-02,0.000000,3.523438,3.468750,3.500000,0.630720,243200
1963-07-03,0.000000,3.578125,3.492188,3.570313,0.643391,153600
1963-07-05,0.000000,3.656250,3.578125,3.656250,0.658877,260800
1963-07-08,0.000000,3.671875,3.609375,3.671875,0.661693,147200
1963-07-09,0.000000,3.710938,3.671875,3.687500,0.664509,171200
1963-07-10,0.000000,3.734375,3.671875,3.726563,0.671548,241600
1963-07-11,0.000000,3.734375,3.625000,3.648438,0.657470,171200
1963-07-12,0.000000,3.679688,3.617188,3.640625,0.656061,107200
1963-07-15,0.000000,3.664063,3.625000,3.640625,0.656061,81600
1963-07-16,0.000000,3.632813,3.601563,3.617188,0.651838,134400
1963-07-17,0.000000,3.656250,3.601563,3.640625,0.656061,153600
1963-07-18,0.000000,3.695313,3.625000,3.625000,0.653246,214400
1963-07-19,0.000000,3.656250,3.625000,3.656250,0.658877,65600
1963-07-22,0.000000,3.695313,3.656250,3.664063,0.660285,131200
1963-07-23,0.000000,3.726563,3.687500,3.687500,0.664509,196800
1963-07-24,0.000000,3.718750,3.695313,3.718750,0.670141,144000
1963-07-25,0.000000,3.726563,3.695313,3.718750,0.670141,110400
1963-07-26,0.000000,3.726563,3.695313,3.703125,0.667325,105600
1963-07-29,0.000000,3.734375,3.703125,3.718750,0.670141,96000
1963-07-30,0.000000,3.734375,3.679688,3.734375,0.672956,163200
